CustomerID,Recency,Tenure,Frequency,TotalQuantity,Monetary,AOV,Predicted_CLV,Segment
16938.0,8,300,4,2540,2736.38,684.095,3004.9126,High
16940.0,51,237,3,2169,3049.88,1016.6266666666667,3160.3691,High
16942.0,12,215,9,811,1920.59,213.39888888888888,1966.0522,High
16943.0,211,106,3,145,816.73,272.24333333333334,609.8775,Medium
16945.0,21,336,19,2725,4345.5,228.71052631578948,4540.9214,High
16947.0,235,0,1,312,406.48,406.48,437.49393,Medium
16948.0,138,187,3,1614,435.02,145.00666666666666,543.434,Medium
16949.0,3,312,6,791,1286.27,214.37833333333333,1334.5255,High
16950.0,56,310,3,644,1178.56,392.8533333333333,1179.1211,High
16951.0,134,169,3,1318,1277.75,425.9166666666667,1489.6576,High
16952.0,108,0,2,92,167.61,83.805,147.521,Low
16953.0,29,0,1,10,20.8,20.8,42.76633,Low
16954.0,0,358,9,1054,2085.08,231.67555555555555,2033.5305,High
16955.0,184,188,4,266,518.67,129.6675,560.63293,Medium
16956.0,17,0,1,114,308.74,308.74,289.7136,Low
16957.0,238,42,2,172,416.64,208.32,373.24255,Low
16959.0,86,0,1,49,117.35000000000001,117.35000000000001,118.217834,Low
16960.0,38,213,3,304,507.05,169.01666666666668,518.9239,Medium
16961.0,115,0,1,125,234.17,234.17,223.93776,Low
16963.0,186,0,1,35,110.55000000000001,110.55000000000001,107.02501,Low
16965.0,226,0,1,291,201.19,201.19,266.76337,Low
16966.0,7,231,7,1981,2154.97,307.8528571428571,2283.2783,High
16967.0,188,0,1,333,319.02,319.02,353.1146,Low
16968.0,3,103,2,326,439.43,219.715,472.21338,Medium
16969.0,38,152,3,816,650.41,216.8033333333333,718.9066,Medium
16971.0,37,0,1,72,357.21,357.21,350.75955,Low
16976.0,266,0,1,88,251.51999999999998,251.51999999999998,266.3915,Low
16978.0,77,0,1,166,344.33,344.33,344.76514,Low
16979.0,3,294,6,865,1852.0,308.6666666666667,1801.2137,High
16980.0,254,36,2,788,1078.96,539.48,1153.5214,Medium
16982.0,60,0,1,182,384.06,384.06,357.4703,Low
16983.0,12,356,7,1379,1931.25,275.89285714285717,1981.2517,High
16984.0,87,41,2,2423,4481.35,2240.675,4585.6455,High
16985.0,16,341,10,1832,5464.12,546.412,5081.586,High
16986.0,29,0,2,1040,1873.2,936.6,1942.5817,High
16987.0,2,202,7,402,1625.05,232.15,1271.3633,High
16988.0,4,0,1,43,126.12,126.12,126.24879,Low
16989.0,6,143,6,1233,1133.25,188.875,1325.8115,High
16990.0,218,0,1,100,179.0,179.0,188.70634,Low
16992.0,10,274,5,860,1614.31,322.86199999999997,1666.0651,High
16996.0,29,323,6,544,1456.96,242.82666666666668,1313.3368,High
16997.0,287,37,3,360,702.0,234.0,700.96747,Medium
16998.0,149,154,4,76,295.0,73.75,330.85214,Low
16999.0,22,50,2,294,484.82,242.41,501.7668,Medium
17001.0,0,358,11,2164,3989.57,362.6881818181818,4106.978,High
17002.0,85,205,3,679,1493.73,497.91,1415.0259,High
17004.0,45,46,2,819,1412.94,706.47,1442.7126,High
17006.0,4,70,4,272,781.78,195.445,685.91656,Medium
17007.0,50,306,6,597,889.9300000000001,148.3216666666667,910.1045,Medium
17010.0,17,0,1,118,195.36,195.36,196.53816,Low
17011.0,29,0,1,186,270.9,270.9,270.54294,Low
17014.0,7,58,3,245,586.33,195.44333333333336,554.804,Medium
17015.0,28,156,3,1981,1842.56,614.1866666666666,2134.6846,High
17017.0,2,369,20,6673,8694.26,434.713,9512.469,High
17018.0,40,285,2,176,920.1,460.05,778.99133,Medium
17019.0,10,357,4,827,1272.61,318.1525,1289.4393,High
17022.0,30,0,1,108,71.0,71.0,69.66515,Low
17024.0,44,112,3,69,95.85,31.95,176.63998,Low
17025.0,60,312,3,235,357.77,119.25666666666666,348.921,Low
17026.0,184,184,2,97,154.82999999999998,77.41499999999999,194.30235,Low
17027.0,78,238,6,421,890.29,148.38166666666666,896.9374,Medium
17029.0,110,126,2,400,716.0,358.0,709.0907,Medium
17030.0,63,0,1,146,146.87,146.87,139.2574,Low
17031.0,11,143,2,235,380.35,190.175,370.17218,Low
17033.0,85,273,3,750,1030.14,343.38000000000005,1120.7743,Medium
17034.0,15,271,3,410,745.52,248.50666666666666,788.04205,Medium
17035.0,245,65,2,229,433.53000000000003,216.76500000000001,404.09167,Medium
17037.0,87,0,1,656,1267.32,1267.32,1196.6683,High
17038.0,29,0,1,28,112.4,112.4,110.60174,Low
17040.0,137,0,1,181,449.73,449.73,463.4058,Medium
17041.0,26,333,3,951,1081.57,360.5233333333333,1170.7932,Medium
17042.0,2,244,5,994,1044.3799999999999,208.87599999999998,1113.6987,Medium
17043.0,31,234,4,998,1735.18,433.795,1604.0212,High
17044.0,24,0,1,504,948.48,948.48,946.7975,Medium
17045.0,112,134,3,106,339.44,113.14666666666666,316.68207,Low
17046.0,156,0,1,510,642.02,642.02,740.1568,Medium
17047.0,84,119,3,533,1100.9,366.9666666666667,1115.3407,Medium
17048.0,117,213,3,485,925.35,308.45,886.48785,Medium
17049.0,2,273,9,2676,5659.9800000000005,628.8866666666668,5455.4365,High
17050.0,95,203,6,1614,3228.84,538.14,3090.6829,High
17051.0,193,0,1,184,247.14000000000001,247.14000000000001,243.46474,Low
17052.0,27,0,1,261,413.75,413.75,422.32,Medium
17053.0,130,0,1,122,498.48,498.48,466.1763,Medium
17054.0,27,216,5,804,1356.33,271.26599999999996,1341.0549,High
17058.0,81,158,3,592,1179.89,393.2966666666667,1134.5016,Medium
17059.0,29,339,5,1855,3095.04,619.008,3053.113,High
17060.0,265,0,1,216,234.24,234.24,254.78691,Low
17061.0,73,158,11,1526,5232.2300000000005,475.65727272727275,4733.82,High
17062.0,313,55,4,430,538.37,134.5925,711.8571,Medium
17063.0,20,268,7,770,1461.14,208.73428571428573,1501.3557,High
17064.0,58,268,3,318,859.35,286.45,747.6597,Medium
17068.0,11,355,21,2164,4552.14,216.76857142857145,4125.9873,High
17069.0,27,345,9,1506,2709.7000000000003,301.0777777777778,2955.2246,High
17070.0,113,0,1,133,312.14,312.14,289.7136,Low
17071.0,27,281,9,1197,2429.03,269.89222222222224,2340.778,High
17073.0,17,91,4,759,1446.09,361.5225,1407.1484,High
17075.0,17,299,4,292,834.12,208.53,768.15845,Medium
17076.0,35,328,3,295,841.0799999999999,280.35999999999996,741.00714,Medium
17078.0,35,0,2,788,378.2,189.1,449.74265,Medium
17079.0,77,0,1,24,118.80000000000001,118.80000000000001,118.217834,Low
17080.0,21,247,2,166,287.62,143.81,268.5782,Low
17081.0,24,20,2,78,290.16,145.08,262.75833,Low
17082.0,32,285,2,1049,2003.85,1001.925,2040.4657,High
17083.0,108,194,3,772,1405.78,468.5933333333333,1389.211,High
17084.0,34,0,2,1816,2949.75,1474.875,2751.3472,High
17085.0,122,239,5,786,1566.65,313.33000000000004,1523.0791,High
17086.0,6,56,6,1859,2050.08,341.68,2019.5232,High
17088.0,27,225,4,868,1991.01,497.7525,1853.22,High
17090.0,3,349,7,921,2043.95,291.99285714285713,1909.9448,High
17091.0,2,365,9,1746,3827.76,425.3066666666667,3785.5137,High
17092.0,49,227,4,1131,1777.78,444.445,1832.2104,High
17094.0,321,0,1,152,302.0,302.0,287.4043,Low
17095.0,22,312,3,618,1324.16,441.3866666666667,1273.9476,High
17096.0,14,246,4,339,1022.13,255.5325,855.80707,Medium
17097.0,1,363,8,459,954.42,119.3025,1022.1536,Medium
17100.0,17,0,2,800,971.74,485.87,988.4729,Medium
17101.0,9,167,4,815,1621.73,405.4325,1636.6506,High
17102.0,261,0,1,2,25.5,25.5,42.76633,Low
17105.0,158,147,2,693,665.78,332.89,767.37854,Medium
17107.0,32,244,6,4837,10815.43,1802.5716666666667,10610.334,High
17109.0,28,203,6,589,885.04,147.50666666666666,894.00415,Medium
17110.0,164,0,1,50,163.29999999999998,163.29999999999998,169.81544,Low
17111.0,46,0,1,302,248.61,248.61,335.80615,Low
17114.0,5,329,8,219,808.62,101.0775,770.3338,Medium
17115.0,7,224,3,372,837.5,279.1666666666667,810.39734,Medium
17117.0,287,0,1,68,116.19999999999999,116.19999999999999,118.217834,Low
17118.0,317,0,1,154,157.02,157.02,169.81544,Low
17119.0,2,56,2,334,606.91,303.455,582.7178,Medium
17120.0,232,0,1,120,307.46,307.46,289.7136,Low
17122.0,118,0,1,80,138.32,138.32,139.2574,Low
17123.0,161,0,1,246,345.29999999999995,345.29999999999995,413.63712,Medium
17124.0,184,0,1,130,298.89,298.89,287.4043,Low
17125.0,49,0,1,291,259.35,259.35,335.63263,Low
17126.0,151,210,5,792,1004.75,200.95,1110.4054,Medium
17128.0,334,0,1,76,157.09,157.09,169.81544,Low
17131.0,4,70,5,983,2463.17,492.634,2212.6277,High
17133.0,15,250,7,2730,4892.240000000001,698.8914285714287,4696.789,High
17134.0,106,157,2,102,425.0,212.5,373.24255,Low
17135.0,15,355,7,1224,1139.73,162.81857142857143,1335.1174,High
17138.0,275,0,1,126,380.5,380.5,357.4703,Low
17139.0,15,273,12,5182,10668.47,889.0391666666666,11240.391,High
17140.0,246,0,1,302,465.32,465.32,530.14154,Medium
17142.0,238,0,1,81,579.0,579.0,536.9539,Medium
17144.0,0,83,2,483,984.57,492.285,938.49994,Medium
17146.0,105,253,3,212,749.78,249.92666666666665,624.36096,Medium
17147.0,22,289,4,882,1714.59,428.6475,1636.6506,High
17148.0,51,0,1,82,124.88,124.88,126.24879,Low
17152.0,194,68,3,517,1689.5,563.1666666666666,1470.252,High
17153.0,23,0,1,104,213.78,213.78,220.23308,Low
17154.0,74,0,1,490,329.34,329.34,395.95627,Medium
17155.0,17,160,2,242,251.70000000000002,125.85000000000001,300.8253,Low
17157.0,7,168,2,172,319.0,159.5,299.13623,Low
17158.0,31,328,3,778,1266.97,422.3233333333333,1275.19,High
17159.0,21,150,3,1111,1538.88,512.96,1550.7118,High
17160.0,30,210,6,2856,3518.03,586.3383333333334,3628.522,High
17162.0,28,276,10,1001,1715.46,171.546,1620.1084,High
17163.0,21,56,2,66,293.1,146.55,268.5782,Low
17164.0,32,240,7,1501,2467.35,352.4785714285714,2414.2705,High
17165.0,283,0,1,100,158.68,158.68,169.81544,Low
17166.0,38,165,2,78,206.34,103.17,224.03212,Low
17169.0,57,125,2,526,835.78,417.89,901.82166,Medium
17171.0,288,0,1,185,224.91,224.91,222.87526,Low
17172.0,78,0,1,480,317.76,317.76,400.2678,Medium
17173.0,4,125,8,1122,3766.6,470.825,3372.046,High
17174.0,217,0,1,41,59.9,59.9,57.580425,Low
17175.0,43,252,4,866,1443.69,360.9225,1456.0989,High
17176.0,201,0,1,170,306.13,306.13,289.7136,Low
17179.0,177,183,3,290,711.79,237.26333333333332,658.28534,Medium
17180.0,55,259,4,683,796.03,199.0075,936.5294,Medium
17181.0,56,316,2,241,239.92000000000002,119.96000000000001,299.56317,Low
17183.0,7,97,6,1296,3347.31,557.885,3109.4814,High
17186.0,46,13,2,200,144.0,72.0,179.79866,Low
17187.0,226,0,1,144,203.95,203.95,208.80504,Low
17188.0,10,351,7,1328,2474.23,353.4614285714286,2416.562,High
17189.0,105,253,2,227,384.40000000000003,192.20000000000002,370.17218,Low
17190.0,58,148,2,161,444.74,222.37,389.49554,Low
17191.0,27,340,7,1167,2095.13,299.30428571428575,2129.6025,High
17193.0,35,141,7,1254,1699.3000000000002,242.7571428571429,1625.4368,High
17194.0,273,86,2,119,262.62,131.31,263.67993,Low
17197.0,29,0,1,191,1013.01,1013.01,897.7536,Medium
17198.0,23,347,3,357,692.22,230.74,700.96747,Medium
17201.0,53,0,1,268,342.63,342.63,404.6327,Medium
17203.0,35,24,6,2850,3563.85,593.975,3565.5469,High
17204.0,174,88,4,646,1564.56,391.14,1457.6161,High
17205.0,53,0,1,884,384.08,384.08,634.0309,Medium
17206.0,52,0,1,76,204.24,204.24,208.80504,Low
17211.0,26,342,8,1323,2317.2200000000003,289.65250000000003,2368.9033,High
17212.0,252,0,1,147,226.85,226.85,223.93776,Low
17213.0,39,326,7,1176,2781.23,397.31857142857143,2777.6738,High
17214.0,59,298,6,276,1069.1200000000001,178.1866666666667,890.4118,Medium
17217.0,233,0,1,24,113.5,113.5,118.217834,Low
17218.0,3,363,10,958,1960.72,196.072,1747.4198,High
17219.0,31,0,1,89,114.23,114.23,118.217834,Low
17220.0,23,339,14,1905,3198.25,228.44642857142858,3255.9485,High
17221.0,6,28,2,288,335.13,167.565,355.50757,Low
17222.0,64,0,1,128,354.15,354.15,349.2129,Low
17223.0,309,58,2,112,426.79,213.395,373.24255,Low
17226.0,308,0,1,406,393.49,393.49,443.69452,Medium
17227.0,18,349,6,741,939.32,156.55333333333334,1148.1678,Medium
17228.0,15,356,8,1532,1906.09,238.26125,1984.4425,High
17229.0,95,46,2,185,318.76,159.38,299.13623,Low
17230.0,263,95,8,1651,3638.41,454.80125,3680.198,High
17231.0,11,349,10,1742,3174.32,317.432,3178.8362,High
17232.0,2,11,2,203,421.52,210.76,367.42273,Low
17233.0,34,0,1,131,190.88,190.88,196.53816,Low
17234.0,182,0,1,55,149.89000000000001,149.89000000000001,157.80696,Low
17235.0,24,347,2,224,550.06,275.03,499.19955,Medium
17236.0,12,350,6,474,916.13,152.68833333333333,896.58606,Medium
17237.0,10,11,2,105,314.69,157.345,293.3164,Low
17238.0,2,368,17,1822,3744.65,220.2735294117647,3534.2542,High
17239.0,312,0,1,150,382.5,382.5,357.4703,Low
17242.0,107,72,2,611,1135.04,567.52,1100.5326,Medium
17243.0,0,368,26,3370,8676.85,333.725,8595.512,High
17244.0,52,0,1,616,954.9,954.9,1004.05664,Medium
17245.0,204,0,1,75,171.45,171.45,169.81544,Low
17247.0,14,0,1,106,282.19,282.19,282.40088,Low
17248.0,119,0,1,213,318.65,318.65,317.166,Low
17250.0,3,257,2,168,384.52,192.26,339.323,Low
17251.0,362,0,1,110,283.28000000000003,283.28000000000003,282.40088,Low
17252.0,116,69,2,193,353.86,176.93,324.02454,Low
17253.0,17,0,1,43,178.26,178.26,188.70634,Low
17254.0,4,10,2,252,272.44,136.22,323.96597,Low
17255.0,40,258,2,232,298.41,149.205,299.4273,Low
17256.0,106,204,2,141,240.0,120.0,247.53864,Low
17259.0,147,220,2,410,603.37,301.685,650.37067,Medium
17262.0,51,313,5,367,1253.3600000000001,250.67200000000003,1090.4186,Medium
17263.0,207,0,1,36,63.440000000000005,63.440000000000005,57.580425,Low
17265.0,138,41,2,394,562.9,281.45,616.84973,Medium
17266.0,1,145,3,161,310.64,103.54666666666667,292.8775,Low
17267.0,126,0,2,159,317.62,158.81,249.82127,Low
17268.0,107,137,4,844,763.64,190.91,828.73364,Medium
17272.0,41,220,4,1778,2148.63,537.1575,2542.0156,High
17274.0,34,0,1,79,111.97999999999999,111.97999999999999,107.02501,Low
17277.0,227,95,2,430,1065.3500000000001,532.6750000000001,969.63556,Medium
17278.0,240,0,1,179,246.04,246.04,243.46474,Low
17279.0,57,0,1,48,187.82999999999998,187.82999999999998,196.53816,Low
17282.0,129,169,3,1877,1703.41,567.8033333333334,1936.7439,High
17284.0,59,276,6,1364,1652.58,275.43,1689.2745,High
17286.0,21,0,1,118,153.92,153.92,169.81544,Low
17287.0,25,346,7,559,1064.11,152.01571428571427,1089.1973,Medium
17288.0,8,349,7,1203,1419.73,202.81857142857143,1510.2157,High
17289.0,31,148,3,520,944.41,314.80333333333334,963.62634,Medium
17290.0,3,12,2,404,525.24,262.62,588.7967,Medium
17291.0,307,0,1,72,550.8000000000001,550.8000000000001,534.1714,Medium
17293.0,7,352,9,1140,1875.1100000000001,208.34555555555556,1871.6165,High
17295.0,28,35,3,294,556.95,185.65,572.76904,Medium
17297.0,16,0,1,67,131.78,131.78,139.2574,Low
17298.0,100,23,2,387,498.42,249.21,558.1377,Medium
17299.0,11,161,4,678,669.11,167.2775,763.129,Medium
17301.0,20,0,1,149,197.63,197.63,196.53816,Low
17302.0,14,290,5,575,1135.63,227.12600000000003,1146.9174,Medium
17303.0,360,0,1,144,250.04,250.04,266.3915,Low
17306.0,10,342,19,11491,8631.31,454.2794736842105,8775.479,High
17309.0,94,0,1,41,82.75,82.75,84.41284,Low
17311.0,77,238,2,1005,1384.85,692.425,1380.0334,High
17312.0,138,20,3,372,644.3,214.76666666666665,664.2699,Medium
17313.0,30,0,1,1402,2328.84,2328.84,2542.7126,High
17314.0,24,287,8,1896,2527.92,315.99,2638.944,High
17315.0,1,355,38,3888,6292.26,165.58578947368423,6355.245,High
17317.0,45,43,3,1146,2600.34,866.7800000000001,2361.617,High
17320.0,99,267,3,634,1200.6200000000001,400.2066666666667,1225.6053,High
17321.0,7,59,2,373,700.86,350.43,707.544,Medium
17323.0,14,277,7,776,921.07,131.58142857142857,1037.9692,Medium
17324.0,17,348,4,844,990.23,247.5575,1074.5105,Medium
17325.0,279,0,1,60,96.8,96.8,93.66707,Low
17329.0,13,300,2,142,523.11,261.555,451.1496,Medium
17330.0,22,44,2,120,363.9,181.95,324.02454,Low
17331.0,123,0,1,16,175.2,175.2,188.70634,Low
17333.0,85,0,1,375,494.25,494.25,550.95,Medium
17334.0,301,6,2,315,307.02,153.51,351.6231,Low
17337.0,150,158,4,1269,2027.8700000000001,506.96750000000003,2009.5853,High
17338.0,16,344,8,3128,6643.93,830.49125,6756.897,High
17339.0,93,270,2,152,243.36,121.68,247.53864,Low
17340.0,29,336,11,5967,12353.29,1123.0263636363636,12306.482,High
17341.0,156,209,3,489,781.36,260.4533333333333,783.018,Medium
17343.0,354,0,1,56,193.64,193.64,196.53816,Low
17344.0,45,0,1,66,160.57,160.57,169.81544,Low
17345.0,14,181,4,346,537.74,134.435,605.48395,Medium
17346.0,3,369,15,1657,2676.56,178.43733333333333,2838.4678,High
17347.0,85,0,1,216,228.96,228.96,254.78691,Low
17348.0,14,283,5,1401,1159.52,231.904,1275.2842,High
17349.0,178,0,1,112,110.75,110.75,107.02501,Low
17350.0,7,42,4,795,1286.07,321.5175,1240.4889,High
17351.0,35,237,3,113,587.15,195.71666666666667,468.21805,Medium
17353.0,128,25,2,1200,1740.0,870.0,1827.2749,High
17354.0,50,0,1,1006,1393.06,1393.06,1489.2317,High
17356.0,311,0,1,166,178.22,178.22,188.70634,Low
17357.0,23,0,2,153,388.14,194.07,290.00806,Low
17358.0,302,52,2,202,365.85,182.925,324.02454,Low
17359.0,10,0,1,161,127.86,127.86,134.35912,Low
17360.0,16,166,3,335,585.79,195.26333333333332,574.1124,Medium
17361.0,48,242,3,157,488.2,162.73333333333332,410.11874,Medium
17362.0,238,70,2,191,312.23,156.115,299.13623,Low
17364.0,0,330,11,2701,4481.18,407.38000000000005,4692.509,High
17365.0,12,320,8,4777,4801.56,600.195,6572.3877,High
17367.0,237,0,1,150,168.4,168.4,169.81544,Low
17368.0,22,314,8,1391,1912.67,239.08375,2024.647,High
17370.0,72,96,4,540,446.18,111.545,578.5564,Medium
17371.0,16,343,3,152,423.89,141.29666666666665,363.9175,Low
17372.0,40,321,8,749,1342.68,167.835,1407.9928,High
17373.0,39,272,4,408,646.92,161.73,769.68134,Medium
17374.0,218,62,2,85,495.77,247.885,419.11798,Medium
17375.0,198,162,3,367,400.1,133.36666666666667,502.52356,Medium
17376.0,70,240,2,86,203.2,101.6,224.03212,Low
17377.0,23,349,20,2076,4100.92,205.046,4054.5798,High
17379.0,10,0,1,663,404.66,404.66,558.87335,Medium
17381.0,8,363,29,25649,20275.61,699.1589655172414,21400.053,High
17382.0,64,0,1,25,65.4,65.4,69.66515,Low
17383.0,3,0,1,150,199.29,199.29,196.53816,Low
17384.0,18,199,2,88,336.4,168.2,305.13367,Low
17385.0,14,0,1,201,261.11,261.11,269.01416,Low
17386.0,7,157,6,1902,2686.42,447.7366666666667,2619.6772,High
17387.0,19,13,2,542,784.11,392.055,821.14233,Medium
17388.0,77,209,4,1068,1259.56,314.89,1334.6193,High
17389.0,0,330,34,7612,31833.68,936.2847058823529,31178.422,High
17391.0,163,0,2,480,508.8,254.4,537.79877,Medium
17392.0,306,51,2,320,457.91,228.955,476.4384,Medium
17394.0,218,0,1,241,203.86999999999998,203.86999999999998,242.76018,Low
17396.0,38,332,8,2005,7330.8,916.35,6766.773,High
17397.0,21,0,2,254,696.41,348.205,600.76215,Medium
17398.0,114,140,3,310,653.38,217.79333333333332,619.7446,Medium
17400.0,125,226,5,1097,2129.96,425.992,2130.7053,High
17402.0,4,364,13,701,2633.85,202.60384615384615,2624.4138,High
17403.0,35,0,1,117,281.62,281.62,282.40088,Low
17404.0,3,356,15,32748,31906.82,2127.1213333333335,31976.793,High
17405.0,0,149,3,726,1031.41,343.80333333333334,1120.7743,Medium
17406.0,332,33,3,787,2200.42,733.4733333333334,2070.0908,High
17408.0,162,0,1,3,32.65,32.65,45.514786,Low
17409.0,184,63,2,105,771.85,385.925,647.6268,Medium
17410.0,15,199,5,616,1214.72,242.94400000000002,1136.8792,Medium
17411.0,11,249,3,306,778.94,259.6466666666667,704.91516,Medium
17412.0,2,369,7,738,1258.06,179.72285714285712,1308.1584,High
17414.0,43,141,2,2100,778.0,389.0,745.9488,Medium
17415.0,79,0,1,114,507.84,507.84,466.1763,Medium
17416.0,29,251,7,4302,6893.42,984.7742857142857,7224.024,High
17418.0,41,281,2,289,463.46000000000004,231.73000000000002,446.78104,Medium
17419.0,10,355,12,1876,4226.57,352.21416666666664,4134.4775,High
17420.0,49,323,3,265,598.83,199.61,551.6364,Medium
17422.0,15,279,6,2253,1979.37,329.895,2034.4731,High
17423.0,45,171,2,459,698.41,349.205,712.5131,Medium
17425.0,18,41,2,407,759.17,379.585,756.60474,Medium
17426.0,7,274,6,3094,5037.26,839.5433333333334,5374.699,High
17427.0,71,0,1,34,100.8,100.8,106.36104,Low
17428.0,0,368,28,9474,17256.85,616.3160714285714,17165.611,High
17429.0,127,90,3,624,524.9200000000001,174.97333333333336,581.6483,Medium
17430.0,32,332,2,190,265.76,132.88,268.5782,Low
17431.0,312,0,1,292,403.3,403.3,437.49393,Medium
17432.0,17,19,2,207,365.76,182.88,318.2047,Low
17433.0,87,0,1,185,303.15999999999997,303.15999999999997,289.7136,Low
17434.0,1,82,7,1693,2373.82,339.1171428571429,2358.142,High
17436.0,1,225,2,90,216.29999999999998,108.14999999999999,227.22969,Low
17438.0,253,0,1,103,388.45000000000005,388.45000000000005,357.4703,Low
17440.0,156,90,3,246,186.42000000000002,62.14000000000001,284.6915,Low
17442.0,36,253,6,1496,2248.56,374.76,2166.9795,High
17443.0,219,0,1,504,534.24,534.24,619.3034,Medium
17444.0,147,25,3,2119,2940.04,980.0133333333333,3084.9207,High
17446.0,176,133,2,198,120.9,60.45,167.46992,Low
17447.0,39,31,2,443,541.53,270.765,599.2311,Medium
17449.0,1,357,7,1122,2520.86,360.1228571428572,2419.2515,High
17450.0,7,359,46,69993,194550.79,4229.365,194123.94,High
17451.0,0,104,7,1203,1721.4,245.91428571428574,1634.2633,High
17453.0,17,46,2,219,486.71999999999997,243.35999999999999,449.9671,Medium
17454.0,191,167,4,243,517.53,129.3825,531.10394,Medium
17455.0,203,0,1,66,131.7,131.7,139.2574,Low
17456.0,364,0,1,222,249.86,249.86,297.24063,Low
17457.0,126,212,5,826,1737.7,347.54,1783.4137,High
17458.0,14,0,1,170,316.5,316.5,289.7136,Low
17459.0,42,16,2,537,657.3,328.65,745.89386,Medium
17460.0,93,278,6,236,622.4300000000001,103.73833333333334,600.7721,Medium
17461.0,22,6,3,799,757.46,252.48666666666668,833.9389,Medium
17462.0,59,223,2,227,675.69,337.845,599.8063,Medium
17463.0,15,296,5,1095,1896.41,379.28200000000004,1959.7417,High
17464.0,157,0,1,220,289.96000000000004,289.96000000000004,309.85327,Low
17466.0,9,68,2,306,763.28,381.64,714.6957,Medium
17468.0,9,4,2,116,137.0,68.5,132.7733,Low
17469.0,15,188,5,787,1870.97,374.194,1837.5758,High
17470.0,44,323,5,1675,1125.07,225.01399999999998,1189.9082,High
17472.0,190,108,3,462,710.29,236.76333333333332,720.8494,Medium
17475.0,78,0,1,178,194.37,194.37,196.53816,Low
17480.0,77,0,1,338,511.82,511.82,505.2848,Medium
17481.0,3,90,4,1061,1255.59,313.8975,1334.6193,High
17483.0,64,117,3,191,414.04,138.01333333333335,363.9175,Low
17486.0,260,0,1,191,396.87,396.87,379.43088,Low
17489.0,58,153,2,428,376.64,188.32,486.26566,Medium
17490.0,0,175,7,1134,2092.32,298.90285714285716,2068.822,High
17491.0,0,366,10,2013,3558.87,355.887,3599.0925,High
17492.0,247,0,1,155,374.57,374.57,357.4703,Low
17495.0,7,31,2,229,497.56,248.78,472.8938,Medium
17496.0,358,0,1,79,271.05,271.05,270.54294,Low
17498.0,75,0,1,394,272.22,272.22,356.49234,Low
17499.0,289,0,1,711,622.88,622.88,793.9098,Medium
17500.0,16,12,3,17,1138.0,379.3333333333333,942.7645,Medium
17501.0,220,0,2,160,288.6,144.3,219.26323,Low
17502.0,8,19,4,376,689.1,172.275,737.714,Medium
17503.0,2,35,2,486,558.96,279.48,612.49774,Medium
17504.0,205,116,9,1664,2997.0299999999997,333.00333333333333,3244.1106,High
17505.0,161,44,2,556,1145.84,572.92,1127.337,Medium
17506.0,75,0,1,139,302.2,302.2,289.7136,Low
17507.0,261,47,2,359,605.58,302.79,632.6346,Medium
17508.0,280,0,1,289,387.31,387.31,380.0744,Low
17509.0,57,5,8,3534,6115.14,764.3925,5945.6245,High
17510.0,24,0,1,214,308.48,308.48,317.166,Low
17511.0,2,370,31,64549,91062.38,2937.496129032258,90478.48,High
17512.0,28,272,10,2753,2924.9900000000002,292.499,2860.9087,High
17513.0,71,0,1,254,513.2,513.2,525.02545,Medium
17514.0,127,0,1,135,208.65,208.65,220.23308,Low
17515.0,30,286,4,243,639.02,159.755,578.22217,Medium
17516.0,14,270,5,416,768.08,153.616,853.88696,Medium
17517.0,308,0,1,102,153.94,153.94,169.81544,Low
17519.0,16,351,6,1236,1844.02,307.33666666666664,1852.2397,High
17520.0,53,0,1,365,546.81,546.81,583.7856,Medium
17521.0,29,169,3,519,723.2099999999999,241.06999999999996,789.9383,Medium
17522.0,1,216,5,1034,1070.71,214.142,1228.3291,High
17523.0,10,7,4,872,652.74,163.185,746.24194,Medium
17524.0,360,0,1,90,145.0,145.0,139.2574,Low
17525.0,359,0,1,82,422.70000000000005,422.70000000000005,417.07455,Medium
17526.0,4,360,4,310,1195.8999999999999,298.97499999999997,896.9323,Medium
17527.0,53,164,4,488,939.37,234.8425,899.0376,Medium
17528.0,0,70,8,2138,3628.5,453.5625,3700.544,High
17530.0,0,363,10,1526,2385.0,238.5,2314.5713,High
17531.0,189,0,1,136,296.7,296.7,287.4043,Low
17534.0,53,0,1,103,223.36,223.36,222.87526,Low
17535.0,279,0,1,136,164.4,164.4,169.81544,Low
17536.0,176,0,1,6,76.5,76.5,84.41284,Low
17537.0,29,273,2,700,897.62,448.81,1015.6393,Medium
17538.0,25,0,1,134,98.42,98.42,93.66707,Low
17540.0,24,291,2,194,578.9,289.45,491.6936,Medium
17542.0,269,0,1,134,170.75,170.75,169.81544,Low
17545.0,42,0,3,341,645.96,215.32000000000002,569.8345,Medium
17548.0,233,0,1,58,103.3,103.3,106.36104,Low
17549.0,23,27,2,210,148.86,74.43,210.64784,Low
17550.0,196,45,3,86,267.16,89.05333333333334,262.09912,Low
17551.0,358,0,1,150,306.84,306.84,289.7136,Low
17552.0,59,311,4,719,930.41,232.6025,1045.9381,Medium
17553.0,129,0,1,1048,1487.6,1487.6,1578.3031,High
17554.0,0,146,5,1763,1952.45,390.49,1832.5093,High
17555.0,19,314,2,349,483.26,241.63,510.4145,Medium
17556.0,205,0,1,101,157.9,157.9,169.81544,Low
